Run,Security,Year,Price,Delta,IsSplit,IsBust,Yield,AvgRateOfReturn
384,Valley Power,4,137,14,False,False,3,0.110262913020019
384,CCity Bonds,5,100,0,False,False,5,0.05
384,Growth Corp,5,103,5,False,False,1,0.17028326726374
384,Metro Prop,5,110,7,False,False,0,0.175825368240654
384,Pioneer,5,124,-1,False,False,4,0.0809561939144959
384,Shady,5,117,-3,False,False,0,0.0339369506278328
384,Stryker,5,126,45,False,False,0,0.24718253968254
384,Tri-City,5,101,6,False,False,0,0.153451807131149
384,United,5,135,-10,False,False,2,0.0868806494350802
384,Uranium,5,104,10,False,False,6,0.102596976010972
384,Valley Power,5,141,4,False,False,3,0.0984293085182049
384,CCity Bonds,6,100,0,False,False,5,0.05
384,Growth Corp,6,120,17,False,False,1,0.171028936312016
384,Metro Prop,6,131,21,False,False,0,0.178339322018727
384,Pioneer,6,137,13,False,False,4,0.090312957294338
384,Shady,6,115,-2,False,False,0,0.0254317893408578
384,Stryker,6,82,37,True,False,0,0.25625
384,Tri-City,6,124,23,False,False,0,0.165830301322162
384,United,6,79,23,True,False,2,0.105733874529233
384,Uranium,6,123,19,False,False,6,0.125561582573246
384,Valley Power,6,78,14,True,False,3,0.106847118800632
384,CCity Bonds,7,100,0,False,False,5,0.05
384,Growth Corp,7,125,5,False,False,1,0.153739088267443
384,Metro Prop,7,138,7,False,False,0,0.160495863802311
384,Pioneer,7,136,-1,False,False,4,0.0805393648550009
384,Shady,7,112,-3,False,False,0,0.018071968503344
384,Stryker,7,127,45,False,False,0,0.298040069686411
384,Tri-City,7,130,6,False,False,0,0.149052700672452
384,United,7,69,-10,False,False,2,0.0761624891986558
384,Uranium,7,133,10,False,False,6,0.126207256607498
384,Valley Power,7,82,4,False,False,3,0.104403757506769
384,CCity Bonds,8,100,0,False,False,5,0.05
384,Growth Corp,8,143,18,False,False,1,0.153521702234012
384,Metro Prop,8,81,23,True,False,0,0.162173011261805
384,Pioneer,8,147,11,False,False,4,0.0842587089540081
384,Shady,8,124,12,False,False,0,0.0292058295832831
384,Stryker,8,87,46,True,False,0,0.307044903495295
384,Tri-City,8,148,18,False,False,0,0.147728805396088
384,United,8,64,-5,False,False,2,0.0612073954401282
384,Uranium,8,84,34,True,False,6,0.154604281862388
384,Valley Power,8,97,15,False,False,3,0.118792312208666
384,CCity Bonds,9,100,0,False,False,5,0.05
384,Growth Corp,9,78,13,True,False,1,0.148118746974134
384,Metro Prop,9,112,31,False,False,0,0.18667779327524
384,Pioneer,9,148,1,False,False,4,0.0786759196749158
384,Shady,9,138,14,False,False,0,0.0385055402747463
384,Stryker,9,76,-11,False,False,0,0.258880271817018
384,Tri-City,9,83,18,True,False,0,0.144828007198925
384,United,9,82,18,False,False,2,0.0891287959467806
384,Uranium,9,70,-14,False,False,6,0.126844017740112
384,Valley Power,9,107,10,False,False,3,0.120484346247337
384,CCity Bonds,10,100,0,False,False,5,0.05
384,Growth Corp,10,87,9,False,False,1,0.146127385097233
384,Metro Prop,10,122,10,False,False,0,0.176938585376287
384,Pioneer,10,78,7,True,False,4,0.081619138518235
384,Shady,10,133,-5,False,False,0,0.0310317978414745
384,Stryker,10,56,-20,False,False,0,0.206676455161632
384,Tri-City,10,95,12,False,False,0,0.144803037804334
384,United,10,103,21,False,False,2,0.108264696839907
384,Uranium,10,88,18,False,False,6,0.148445330251815
384,Valley Power,10,114,7,False,False,3,0.117781706015127
385,CCity Bonds,1,100,0,False,False,5,0.05
385,Growth Corp,1,98,-2,False,False,1,-0.01
385,Metro Prop,1,90,-10,False,False,0,-0.1
385,Pioneer,1,93,-7,False,False,4,-0.03
385,Shady,1,91,-9,False,False,0,-0.09
385,Stryker,1,98,-2,False,False,0,-0.02
385,Tri-City,1,91,-9,False,False,0,-0.09
385,United,1,93,-7,False,False,2,-0.05
385,Uranium,1,84,-16,False,False,6,-0.1
385,Valley Power,1,96,-4,False,False,3,-0.01
385,CCity Bonds,2,100,0,False,False,5,0.05
385,Growth Corp,2,106,8,False,False,1,0.0409183673469388
385,Metro Prop,2,96,6,False,False,0,-0.0166666666666667
385,Pioneer,2,97,4,False,False,4,0.028010752688172
385,Shady,2,87,-4,False,False,0,-0.0669780219780219
385,Stryker,2,138,40,False,False,0,0.194081632653061
385,Tri-City,2,99,8,False,False,0,-0.00104395604395607
385,United,2,97,4,False,False,2,0.00725806451612898
385,Uranium,2,72,-12,False,False,6,-0.0857142857142857
385,Valley Power,2,99,3,False,False,3,0.02625
385,CCity Bonds,3,100,0,False,False,5,0.05
385,Growth Corp,3,123,17,False,False,1,0.0838826851495315
385,Metro Prop,3,117,21,False,False,0,0.0618055555555556
385,Pioneer,3,110,13,False,False,4,0.0770930791117023
385,Shady,3,85,-2,False,False,0,-0.0523148499010568
385,Stryker,3,88,37,True,False,0,0.221175194715567
385,Tri-City,3,122,23,False,False,0,0.0767451067451067
385,United,3,120,23,False,False,2,0.0907493625983815
385,Uranium,3,91,19,False,False,6,0.0585978835978836
385,Valley Power,3,113,14,False,False,3,0.0747390572390572
385,CCity Bonds,4,100,0,False,False,5,0.05
385,Growth Corp,4,129,6,False,False,1,0.0771396561385714
385,Metro Prop,4,121,4,False,False,0,0.0549011752136752
385,Pioneer,4,113,3,False,False,4,0.0737289002428677
385,Shady,4,88,3,False,False,0,-0.0304126080140278
385,Stryker,4,73,-15,False,False,0,0.123267759673039
385,Tri-City,4,127,5,False,False,0,0.0678047316981743
385,United,4,128,8,False,False,2,0.0888953552821194
385,Uranium,4,83,-8,False,False,6,0.0384539072039072
385,Valley Power,4,118,5,False,False,3,0.0737534079735407
385,CCity Bonds,5,100,0,False,False,5,0.05
385,Growth Corp,5,137,8,False,False,1,0.0756652132829501
385,Metro Prop,5,127,6,False,False,0,0.053838295542841
385,Pioneer,5,117,4,False,False,4,0.0731424122296924
385,Shady,5,84,-4,False,False,0,-0.0334209955021314
385,Stryker,5,113,40,False,False,0,0.208203248834322
385,Tri-City,5,135,8,False,False,0,0.0668422105553898
385,United,5,132,4,False,False,2,0.0804912842256956
385,Uranium,5,71,-12,False,False,6,0.0163052944378246
385,Valley Power,5,121,3,False,False,3,0.0691722179042563
385,CCity Bonds,6,100,0,False,False,5,0.05
385,Growth Corp,6,145,8,False,False,1,0.0740032495119475
385,Metro Prop,6,133,6,False,False,0,0.0527392620337323
385,Pioneer,6,121,4,False,False,4,0.0723480215874217
385,Shady,6,80,-4,False,False,0,-0.0357873375216174
385,Stryker,6,77,40,True,False,0,0.233974683763115
385,Tri-City,6,143,8,False,False,0,0.0655783853393681
385,United,6,136,4,False,False,2,0.0746518277638372
385,Uranium,6,59,-12,False,False,6,-0.000496761677399704
385,Valley Power,6,124,3,False,False,3,0.065907977730131
385,CCity Bonds,7,100,0,False,False,5,0.05
385,Growth Corp,7,76,7,True,False,1,0.072298351798418
385,Metro Prop,7,141,8,False,False,0,0.0537979925917491
385,Pioneer,7,126,5,False,False,4,0.0726383278305409
385,Shady,7,74,-6,False,False,0,-0.0413891464471006
385,Stryker,7,37,-40,False,False,0,0.126338226156881
385,Tri-City,7,146,3,False,False,0,0.0592070475736042
385,United,7,76,16,True,False,2,0.0849956843017764
385,Uranium,7,45,-14,False,False,6,-0.0197962557719116
385,Valley Power,7,128,4,False,False,3,0.0645570684691445
385,CCity Bonds,8,100,0,False,False,5,0.05
385,Growth Corp,8,94,18,False,False,1,0.0945110578236158
385,Metro Prop,8,82,23,True,False,0,0.0674633144397663
385,Pioneer,8,137,11,False,False,4,0.0784394892326757
385,Shady,8,86,12,False,False,0,-0.0159452328709428
385,Stryker,8,83,46,False,False,0,0.265951353292676
385,Tri-City,8,82,18,True,False,0,0.0672171255310133
385,United,8,71,-5,False,False,2,0.0694370132377386
385,Uranium,8,79,34,False,False,6,0.0937893873106884
385,Valley Power,8,143,15,False,False,3,0.0740655599105015
385,CCity Bonds,9,100,0,False,False,5,0.05
385,Growth Corp,9,92,-2,False,False,1,0.0828277960796206
385,Metro Prop,9,88,6,False,False,0,0.0680974719139386
385,Pioneer,9,134,-3,False,False,4,0.0705350204371554
385,Shady,9,78,-8,False,False,0,-0.0245094576423884
385,Stryker,9,63,-20,False,False,0,0.209627441213303
385,Tri-City,9,89,7,False,False,0,0.0692336508785159
385,United,9,81,10,False,False,2,0.0805011322676612
385,Uranium,9,93,14,False,False,6,0.11149773949417
385,Valley Power,9,149,6,False,False,3,0.0728290602467861
385,CCity Bonds,10,100,0,False,False,5,0.05
385,Growth Corp,10,101,9,False,False,1,0.0854145816890499
385,Metro Prop,10,98,10,False,False,0,0.0726513610861811
385,Pioneer,10,141,7,False,False,4,0.0716904736173204
385,Shady,10,73,-5,False,False,0,-0.028468768288406
385,Stryker,10,43,-20,False,False,0,0.156918665345941
385,Tri-City,10,101,12,False,False,0,0.07579343185808
385,United,10,102,21,False,False,2,0.10084608076929
385,Uranium,10,111,18,False,False,6,0.126154417157657
385,Valley Power,10,78,7,True,False,3,0.0742709864368725
386,CCity Bonds,1,100,0,False,False,5,0.05
386,Growth Corp,1,107,7,False,False,1,0.0800000000000001
386,Metro Prop,1,108,8,False,False,0,0.0800000000000001
386,Pioneer,1,105,5,False,False,4,0.0900000000000001
386,Shady,1,94,-6,False,False,0,-0.0600000000000001
386,Stryker,1,60,-40,False,False,0,-0.4
386,Tri-City,1,103,3,False,False,0,0.03
386,United,1,116,16,False,False,2,0.18
386,Uranium,1,86,-14,False,False,6,-0.08
386,Valley Power,1,104,4,False,False,3,0.0700000000000001
386,CCity Bonds,2,100,0,False,False,5,0.05
386,Growth Corp,2,113,6,False,False,1,0.0727102803738318
386,Metro Prop,2,112,4,False,False,0,0.0585185185185185
386,Pioneer,2,108,3,False,False,4,0.0783333333333334
386,Shady,2,97,3,False,False,0,-0.0140425531914894
386,Stryker,2,45,-15,False,False,0,-0.325
386,Tri-City,2,108,5,False,False,0,0.0392718446601942
386,United,2,124,8,False,False,2,0.133103448275862
386,Uranium,2,78,-8,False,False,6,-0.0516279069767442
386,Valley Power,2,109,5,False,False,3,0.0734615384615385
386,CCity Bonds,3,100,0,False,False,5,0.05
386,Growth Corp,3,126,13,False,False,1,0.089771455352466
386,Metro Prop,3,143,31,False,False,0,0.131274250440917
386,Pioneer,3,109,1,False,False,4,0.0676543209876543
386,Shady,3,111,14,False,False,0,0.0387482635080792
386,Stryker,3,34,-11,False,False,0,-0.298148148148148
386,Tri-City,3,126,18,False,False,0,0.0817367853290184
386,United,3,142,18,False,False,2,0.142499073044123
386,Uranium,3,64,-14,False,False,6,-0.068606638839197
386,Valley Power,3,119,10,False,False,3,0.0887297106563161
386,CCity Bonds,4,100,0,False,False,5,0.05
386,Growth Corp,4,134,8,False,False,1,0.0851857343714923
386,Metro Prop,4,149,6,False,False,0,0.108945198320198
386,Pioneer,4,113,4,False,False,4,0.0690893645939518
386,Shady,4,107,-4,False,False,0,0.0200521886220504
386,Stryker,4,74,40,False,False,0,0.0705065359477124
386,Tri-City,4,134,8,False,False,0,0.0771756048697796
386,United,4,146,4,False,False,2,0.117437685064782
386,Uranium,4,52,-12,False,False,6,-0.0748924791293977
386,Valley Power,4,122,3,False,False,3,0.0791523250090438
386,CCity Bonds,5,100,0,False,False,5,0.05
386,Growth Corp,5,76,17,True,False,1,0.0979993337658506
386,Metro Prop,5,85,21,True,False,0,0.115344078119246
386,Pioneer,5,126,13,False,False,4,0.0853599872503827
386,Shady,5,105,-2,False,False,0,0.012303433140631
386,Stryker,5,111,37,False,False,0,0.15640522875817
386,Tri-City,5,79,23,True,False,0,0.0975613794182118
386,United,5,85,23,True,False,2,0.132306312435388
386,Uranium,5,71,19,False,False,6,0.036239862850328
386,Valley Power,5,136,14,False,False,3,0.0911907124662515
386,CCity Bonds,6,100,0,False,False,5,0.05
386,Growth Corp,6,74,-2,False,False,1,0.0794731290154018
386,Metro Prop,6,91,6,False,False,0,0.107884770981724
386,Pioneer,6,123,-3,False,False,4,0.0724560740314035
386,Shady,6,97,-8,False,False,0,-0.00244555174788687
386,Stryker,6,91,-20,False,False,0,0.100307660601778
386,Tri-City,6,86,7,False,False,0,0.096069082004628
386,United,6,95,10,False,False,2,0.133784672127529
386,Uranium,6,85,14,False,False,6,0.0771482425161184
386,Valley Power,6,142,6,False,False,3,0.0870216721532488
386,CCity Bonds,7,100,0,False,False,5,0.05
386,Growth Corp,7,80,6,False,False,1,0.0816333383838579
386,Metro Prop,7,95,4,False,False,0,0.0987520956923416
386,Pioneer,7,126,3,False,False,4,0.0702352876134446
386,Shady,7,100,3,False,False,0,0.00232207493774644
386,Stryker,7,76,-15,False,False,0,0.0624301141107863
386,Tri-City,7,91,5,False,False,0,0.0906505752730698
386,United,7,103,8,False,False,2,0.129710170094273
386,Uranium,7,77,-8,False,False,6,0.0627657204760006
386,Valley Power,7,147,5,False,False,3,0.0826382944412152
386,CCity Bonds,8,100,0,False,False,5,0.05
386,Growth Corp,8,87,7,False,False,1,0.0839291710858757
386,Metro Prop,8,103,8,False,False,0,0.0969343995202726
386,Pioneer,8,131,5,False,False,4,0.0703844480903354
386,Shady,8,94,-6,False,False,0,-0.00546818442947188
386,Stryker,8,36,-40,False,False,0,-0.0111631238372725
386,Tri-City,8,94,3,False,False,0,0.0834401324848152
386,United,8,119,16,False,False,2,0.135341059026664
386,Uranium,8,63,-14,False,False,6,0.0419329924294876
386,Valley Power,8,76,4,True,False,3,0.081662249132662
386,CCity Bonds,9,100,0,False,False,5,0.05
386,Growth Corp,9,110,23,False,False,1,0.105255048628058
386,Metro Prop,9,131,28,False,False,0,0.116368872928484
386,Pioneer,9,129,-2,False,False,4,0.064260306699467
386,Shady,9,105,11,False,False,0,0.00814175568444106
386,Stryker,9,92,56,False,False,0,0.162916729428597
386,Tri-City,9,113,19,False,False,0,0.0966276354947767
386,United,9,149,30,False,False,2,0.150181781693169
386,Uranium,9,92,29,False,False,6,0.0990021661101618
386,Valley Power,9,90,14,False,False,3,0.0974424670652902
386,CCity Bonds,10,100,0,False,False,5,0.05
386,Growth Corp,10,118,8,False,False,1,0.10291136194707
386,Metro Prop,10,137,6,False,False,0,0.109312138307391
386,Pioneer,10,133,4,False,False,4,0.0640358264171172
386,Shady,10,101,-4,False,False,0,0.00351805630647315
386,Stryker,10,132,40,False,False,0,0.190103317355303
386,Tri-City,10,121,8,False,False,0,0.0940445179629981
386,United,10,77,4,True,False,2,0.141203871980228
386,Uranium,10,80,-12,False,False,6,0.0825802103687108
386,Valley Power,10,93,3,False,False,3,0.0943648870254278
387,CCity Bonds,1,100,0,False,False,5,0.05
387,Growth Corp,1,105,5,False,False,1,0.0600000000000001
387,Metro Prop,1,107,7,False,False,0,0.0700000000000001
387,Pioneer,1,99,-1,False,False,4,0.03
387,Shady,1,97,-3,False,False,0,-0.03
387,Stryker,1,145,45,False,False,0,0.45
387,Tri-City,1,106,6,False,False,0,0.0600000000000001
387,United,1,90,-10,False,False,2,-0.08
387,Uranium,1,110,10,False,False,6,0.16
387,Valley Power,1,104,4,False,False,3,0.0700000000000001
387,CCity Bonds,2,100,0,False,False,5,0.05
387,Growth Corp,2,125,20,False,False,1,0.13
387,Metro Prop,2,122,15,False,False,0,0.105093457943925
387,Pioneer,2,114,15,False,False,4,0.110959595959596
387,Shady,2,104,7,False,False,0,0.0210824742268041
387,Stryker,2,125,-20,False,False,0,0.156034482758621
387,Tri-City,2,121,15,False,False,0,0.100754716981132
387,United,2,103,13,False,False,2,0.0433333333333334
387,Uranium,2,100,-10,False,False,6,0.0618181818181818
387,Valley Power,2,116,12,False,False,3,0.107115384615385
387,CCity Bonds,3,100,0,False,False,5,0.05
387,Growth Corp,3,143,18,False,False,1,0.137333333333333
387,Metro Prop,3,145,23,False,False,0,0.132903835350595
387,Pioneer,3,125,11,False,False,4,0.117832713095871
387,Shady,3,116,12,False,False,0,0.0525165212794079
387,Stryker,3,86,46,True,False,0,0.22935632183908
387,Tri-City,3,139,18,False,False,0,0.116756588180259
387,United,3,98,-5,False,False,2,0.0191801510248113
387,Uranium,3,134,34,False,False,6,0.174545454545454
387,Valley Power,3,131,15,False,False,3,0.123134394341291
387,CCity Bonds,4,100,0,False,False,5,0.05
387,Growth Corp,4,141,-2,False,False,1,0.101251748251748
387,Metro Prop,4,76,6,True,False,0,0.111746842030188
387,Pioneer,4,122,-3,False,False,4,0.0903745348219032
387,Shady,4,108,-8,False,False,0,0.0221460116492111
387,Stryker,4,66,-20,False,False,0,0.113877706495589
387,Tri-City,4,146,7,False,False,0,0.100157369192748
387,United,4,108,10,False,False,2,0.0449973581665676
387,Uranium,4,148,14,False,False,6,0.168222523744912
387,Valley Power,4,137,6,False,False,3,0.109526368275052
387,CCity Bonds,5,100,0,False,False,5,0.05
387,Growth Corp,5,146,5,False,False,1,0.0895120368992709
387,Metro Prop,5,83,7,False,False,0,0.107818526255729
387,Pioneer,5,121,-1,False,False,4,0.0772176606444078
387,Shady,5,105,-3,False,False,0,0.0121612537638133
387,Stryker,5,111,45,False,False,0,0.227465801560108
387,Tri-City,5,76,6,True,False,0,0.0883450734363902
387,United,5,98,-10,False,False,2,0.0211830717184393
387,Uranium,5,79,10,True,False,6,0.164307748725659
387,Valley Power,5,141,4,False,False,3,0.0978400727222315
387,CCity Bonds,6,100,0,False,False,5,0.05
387,Growth Corp,6,82,18,True,False,1,0.0974244143110363
387,Metro Prop,6,106,23,False,False,0,0.136033510835597
387,Pioneer,6,132,11,False,False,4,0.0850092075617999
387,Shady,6,117,12,False,False,0,0.0291819971841301
387,Stryker,6,79,46,True,False,0,0.260125405203994
387,Tri-City,6,94,18,False,False,0,0.113094578740852
387,United,6,93,-5,False,False,2,0.0125505189490395
387,Uranium,6,113,34,False,False,6,0.221311309592058
387,Valley Power,6,78,15,True,False,3,0.106356088970654
387,CCity Bonds,7,100,0,False,False,5,0.05
387,Growth Corp,7,93,11,False,False,1,0.104412564182979
387,Metro Prop,7,124,18,False,False,0,0.140858912252615
387,Pioneer,7,146,14,False,False,4,0.0923455545334908
387,Shady,7,128,11,False,False,0,0.0384441538745536
387,Stryker,7,146,67,False,False,0,0.344121956720964
387,Tri-City,7,109,15,False,False,0,0.119734562932888
387,United,7,115,22,False,False,2,0.0476239471176099
387,Uranium,7,131,18,False,False,6,0.220036748297617
387,Valley Power,7,91,13,False,False,3,0.120466391278876
387,CCity Bonds,8,100,0,False,False,5,0.05
387,Growth Corp,8,110,17,False,False,1,0.115554542047203
387,Metro Prop,8,145,21,False,False,0,0.144420903059747
387,Pioneer,8,80,13,True,False,4,0.0996379766551606
387,Shady,8,126,-2,False,False,0,0.0316855096402344
387,Stryker,8,92,37,True,False,0,0.333640958706186
387,Tri-City,8,132,23,False,False,0,0.131143889355268
387,United,8,138,23,False,False,2,0.0688448667713869
387,Uranium,8,75,19,True,False,6,0.222112307432171
387,Valley Power,8,105,14,False,False,3,0.128759740720664
387,CCity Bonds,9,100,0,False,False,5,0.05
387,Growth Corp,9,133,23,False,False,1,0.126957572728827
387,Metro Prop,9,87,28,True,False,0,0.150596358275331
387,Pioneer,9,78,-2,False,False,4,0.0913448681379206
387,Shady,9,137,11,False,False,0,0.0378650738248291
387,Stryker,9,148,56,False,False,0,0.364202591313711
387,Tri-City,9,76,19,True,False,0,0.133407362928588
387,United,9,84,30,True,False,2,0.0885706384183665
387,Uranium,9,104,29,False,False,6,0.249285014013781
387,Valley Power,9,119,14,False,False,3,0.132442520852231
387,CCity Bonds,10,100,0,False,False,5,0.05
387,Growth Corp,10,140,7,False,False,1,0.120276853049929
387,Metro Prop,10,95,8,False,False,0,0.144732124746649
387,Pioneer,10,83,5,False,False,4,0.09374884286259
387,Shady,10,131,-6,False,False,0,0.0296990043985506
387,Stryker,10,108,-40,False,False,0,0.300755305155313
387,Tri-City,10,79,3,False,False,0,0.124013995056782
387,United,10,100,16,False,False,2,0.101142146005101
387,Uranium,10,90,-14,False,False,6,0.216664204920096
